Frame number,547
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Off,0.93,2.14,3.32,4.51
Left_Foot Strike,1.38,2.59,3.77
Right_Foot Off,1.52,2.73,3.92
Right_Foot Strike,2,3.21,4.4

Time,LPSI,,,RPSI,,,RTOE,,,LHEE,,,LKNE,,,LTIB,,,RTIB,,,LANK,,,RTHI,,,LTHI,,,RANK,,,RKNE,,,RHEE,,,LTOE,,,RASI,,,LASI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,108.43,-2996.76,909.329,203.725,-2980,915.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,106.814,-2987.39,907.362,202.234,-2971.76,913.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,105.106,-2977.83,905.367,200.63,-2963.34,912.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,103.305,-2968.1,903.346,198.915,-2954.73,910.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04,101.414,-2958.18,901.3,197.088,-2945.93,908.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,99.4356,-2948.08,899.235,195.156,-2936.95,907.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,97.3773,-2937.8,897.159,193.124,-2927.77,905.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,95.2483,-2927.35,895.085,191.005,-2918.39,903.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,93.0618,-2916.72,893.031,188.811,-2908.8,901.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,90.8346,-2905.91,891.02,186.562,-2898.99,899.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,88.5862,-2894.93,889.081,184.28,-2888.96,898.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,86.3388,-2883.79,887.243,181.989,-2878.68,896.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,84.1156,-2872.47,885.542,179.716,-2868.15,894.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,81.9398,-2861,884.011,177.487,-2857.35,893.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,79.8333,-2849.36,882.684,175.327,-2846.27,892.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,77.8155,-2837.57,881.593,173.259,-2834.92,891.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,75.9017,-2825.62,880.764,171.302,-2823.29,890.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,74.1028,-2813.53,880.22,169.471,-2811.38,889.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,72.4243,-2801.3,879.974,167.775,-2799.21,888.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,70.8662,-2788.94,880.035,166.218,-2786.8,888.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,69.4226,-2776.47,880.403,164.797,-2774.17,888.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,68.0828,-2763.9,881.069,163.501,-2761.37,888.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,66.8315,-2751.25,882.017,162.318,-2748.43,888.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,65.6501,-2738.55,883.225,161.226,-2735.4,889.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,64.5172,-2725.82,884.663,160.202,-2722.33,889.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,63.4106,-2713.09,886.296,159.219,-2709.26,890.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,62.3083,-2700.39,888.089,158.252,-2696.26,891.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,61.1905,-2687.75,890.001,157.275,-2683.36,892.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,60.0399,-2675.2,891.993,156.265,-2670.62,893.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,58.8441,-2662.77,894.03,155.206,-2658.08,895.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,57.5953,-2650.5,896.074,154.084,-2645.76,896.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,56.2907,-2638.39,898.096,152.891,-2633.7,897.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,54.9323,-2626.47,900.067,151.624,-2621.9,898.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,53.5259,-2614.76,901.965,150.286,-2610.39,899.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,52.0803,-2603.25,903.769,148.883,-2599.16,900.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,50.606,-2591.96,905.465,147.424,-2588.19,901.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36,49.1149,-2580.87,907.043,145.922,-2577.48,902.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,47.6197,-2569.99,908.494,144.393,-2567,903.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,46.1335,-2559.29,909.816,142.854,-2556.73,904.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39,44.6698,-2548.75,911.01,141.324,-2546.64,905.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,43.2426,-2538.37,912.077,139.82,-2536.69,905.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,41.8658,-2528.12,913.025,138.364,-2526.86,906.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,40.5534,-2517.98,913.858,136.972,-2517.13,907.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,39.319,-2507.93,914.584,135.662,-2507.45,908.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44,38.1753,-2497.95,915.209,134.451,-2497.82,908.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,37.1341,-2488.03,915.739,133.351,-2488.21,909.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46,36.2057,-2478.16,916.176,132.373,-2478.61,910.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47,35.3986,-2468.31,916.521,131.527,-2468.99,910.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,34.7197,-2458.49,916.775,130.819,-2459.35,911.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,34.1741,-2448.68,916.933,130.252,-2449.68,911.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,33.7653,-2438.88,916.992,129.829,-2439.97,912.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51,33.4961,-2429.1,916.944,129.549,-2430.21,912.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,33.3686,-2419.32,916.785,129.413,-2420.4,912.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53,33.3851,-2409.55,916.506,129.419,-2410.54,912.72,179.044,-2276.42,57.3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54,33.5482,-2399.79,916.103,129.569,-2400.62,912.584,178.395,-2236.17,52.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,33.861,-2390.05,915.57,129.86,-2390.63,912.279,177.529,-2195.88,48.4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,34.3275,-2380.32,914.906,130.294,-2380.57,911.797,176.458,-2155.58,45.5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,34.9519,-2370.61,914.108,130.872,-2370.45,911.132,175.209,-2115.33,43.6088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,35.7382,-2360.9,913.178,131.593,-2360.24,910.281,173.83,-2075.2,42.7144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59,36.6898,-2351.2,912.12,132.459,-2349.95,909.244,172.386,-2035.36,42.9094,63.6891,-2418.71,25.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,37.8084,-2341.5,910.94,133.468,-2339.57,908.026,170.955,-1995.97,44.2341,64.836,-2418.32,25.8386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,39.0935,-2331.79,909.648,134.62,-2329.1,906.637,169.62,-1957.27,46.7089,65.9503,-2417.92,26.4156,-58.5046,-2308.86,431.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.62,40.5415,-2322.06,908.256,135.91,-2318.52,905.089,168.457,-1919.52,50.3185,67.0258,-2417.52,27.2081,-58.0291,-2304.37,431.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63,42.1448,-2312.28,906.779,137.33,-2307.83,903.401,167.527,-1882.96,54.9977,68.0481,-2417.13,28.2185,-57.5216,-2299.66,432.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,43.8918,-2302.45,905.237,138.869,-2297.03,901.598,166.868,-1847.89,60.6212,68.9945,-2416.73,29.4515,-56.9827,-2294.75,432.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,45.7657,-2292.53,903.65,140.515,-2286.1,899.707,166.495,-1814.54,66.9991,69.8348,-2416.35,30.9133,-56.4142,-2289.62,432.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,47.7451,-2282.52,902.043,142.247,-2275.06,897.762,166.397,-1783.14,73.8794,70.5357,-2415.96,32.6109,-55.8185,-2284.28,432.971,-43.4638,-2343.84,202.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67,49.8038,-2272.37,900.439,144.043,-2263.88,895.797,166.547,-1753.9,80.9577,71.0659,-2415.58,34.5497,-55.1982,-2278.73,433.366,-43.0948,-2341.61,203.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,51.9113,-2262.06,898.864,145.877,-2252.56,893.85,166.907,-1726.97,87.8945,71.4035,-2415.18,36.7326,-54.5555,-2272.97,433.815,-42.7713,-2339.15,205.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69,54.034,-2251.57,897.344,147.72,-2241.1,891.959,167.434,-1702.46,94.337,71.5404,-2414.76,39.1612,-53.8916,-2266.98,434.319,-42.4927,-2336.46,206.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,56.1365,-2240.87,895.901,149.539,-2229.5,890.161,168.087,-1680.45,99.9436,71.4796,-2414.29,41.8406,-53.2049,-2260.77,434.878,-42.2563,-2333.55,208.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71,58.1824,-2229.94,894.559,151.306,-2217.74,888.49,168.823,-1660.95,104.41,71.2333,-2413.74,44.7808,-52.4904,-2254.3,435.494,-42.0567,-2330.39,210.279,240.737,-1915.81,282.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.72,60.137,-2218.74,893.335,152.989,-2205.82,886.976,169.602,-1643.9,107.494,70.8243,-2413.1,47.9943,-51.7391,-2247.55,436.164,-41.8846,-2326.98,212.155,241.193,-1902.45,281.968,15.118,-2361.74,66.2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73,61.9681,-2207.25,892.245,154.562,-2193.74,885.644,170.382,-1629.21,109.036,70.2868,-2412.33,51.4939,-50.9384,-2240.49,436.887,-41.7273,-2323.31,214.154,241.599,-1889.52,281.256,15.0159,-2360.62,68.0756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.74,63.6482,-2195.47,891.297,156.004,-2181.49,884.515,171.12,-1616.71,108.974,69.6618,-2411.4,55.2923,-50.0741,-2233.06,437.656,-41.5691,-2319.35,216.283,241.957,-1877.02,280.615,14.8844,-2359.26,70.2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,65.1555,-2183.38,890.5,157.298,-2169.07,883.606,171.768,-1606.19,107.342,68.9931,-2410.27,59.4026,-49.1328,-2225.2,438.464,-41.393,-2315.08,218.546,242.266,-1864.94,280.048,14.7224,-2357.65,72.7926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,66.4747,-2170.98,889.855,158.437,-2156.46,882.927,172.277,-1597.39,104.262,68.3247,-2408.88,63.8364,-48.1037,-2216.87,439.297,-41.1815,-2310.45,220.947,242.527,-1853.27,279.556,14.5299,-2355.78,75.6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77,67.5976,-2158.27,889.359,159.419,-2143.69,882.487,172.595,-1590.02,99.9213,67.697,-2407.16,68.6036,-46.9808,-2207.97,440.134,-40.9184,-2305.43,223.489,242.743,-1842.03,279.145,14.3095,-2353.62,78.8442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78,68.5228,-2145.27,889.009,160.251,-2130.75,882.289,172.673,-1583.8,94.5542,67.1439,-2405.06,73.7123,-45.7646,-2198.44,440.949,-40.5898,-2299.96,226.171,242.92,-1831.17,278.824,14.0674,-2351.15,82.3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79,69.2554,-2131.99,888.796,160.945,-2117.65,882.335,172.473,-1578.45,88.4194,66.69,-2402.47,79.1708,-44.4628,-2188.18,441.709,-40.1857,-2294,228.998,243.072,-1820.69,278.608,13.812,-2348.31,86.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,69.8066,-2118.49,888.711,161.518,-2104.42,882.622,171.972,-1573.73,81.7847,66.3518,-2399.3,84.9911,-43.091,-2177.13,442.373,-39.7002,-2287.47,231.974,243.22,-1810.55,278.516,13.5527,-2345.04,90.1597,278.562,-1910.12,636.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81,70.1928,-2104.79,888.743,161.991,-2091.08,883.147,171.166,-1569.46,74.9156,66.1415,-2395.45,91.1913,-41.6718,-2165.18,442.897,-39.1332,-2280.3,235.104,243.393,-1800.7,278.571,13.299,-2341.26,94.494,278.504,-1897.48,636.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82,70.4351,-2090.95,888.882,162.387,-2077.66,883.902,170.068,-1565.53,68.0654,66.0714,-2390.79,97.7953,-40.2335,-2152.28,443.234,-38.4906,-2272.42,238.392,243.63,-1791.09,278.792,13.0596,-2336.9,99.1221,278.676,-1884.8,636.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83,70.5588,-2077.03,889.115,162.728,-2064.19,884.876,168.714,-1561.9,61.4674,66.155,-2385.23,104.831,-38.8075,-2138.36,443.342,-37.7849,-2263.75,241.845,243.968,-1781.69,279.193,12.8428,-2331.86,104.068,279.073,-1872.07,637.22,-65.3803,-2078.37,582.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84,70.5929,-2063.09,889.434,163.036,-2050.73,886.054,167.159,-1558.59,55.3238,66.4021,-2378.64,112.328,-37.4253,-2123.37,443.187,-37.035,-2254.2,245.464,244.442,-1772.47,279.77,12.656,-2326.06,109.367,279.688,-1859.28,638.23,-63.6166,-2062.39,580.885,183.101,-1700.32,46.3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,70.5701,-2049.2,889.828,163.334,-2037.31,887.417,165.479,-1555.63,49.7951,66.8126,-2370.93,120.318,-36.1157,-2107.29,442.744,-36.2656,-2243.69,249.247,245.073,-1763.45,280.503,12.5048,-2319.39,115.057,280.507,-1846.43,639.59,-61.9065,-2045.95,579.299,183.034,-1697.51,45.7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86,70.5257,-2035.41,890.29,163.643,-2023.98,888.944,163.762,-1553.09,44.9915,67.3711,-2362,128.83,-34.9013,-2090.11,442.007,-35.5067,-2232.15,253.186,245.86,-1754.67,281.354,12.3933,-2311.77,121.179,281.501,-1833.51,641.27,-60.2514,-2029.04,577.483,182.996,-1695.09,45.3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87,70.4971,-2021.8,890.815,163.987,-2010.78,890.607,162.1,-1550.99,40.9672,68.0452,-2351.8,137.883,-33.7976,-2071.86,440.984,-34.7923,-2219.48,257.266,246.779,-1746.23,282.27,12.3243,-2303.11,127.765,282.637,-1820.54,643.224,-58.6521,-2011.7,575.455,182.988,-1693.05,44.9384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.88,70.5226,-2008.41,891.396,164.388,-1997.76,892.38,160.57,-1549.32,37.7197,68.7903,-2340.28,147.477,-32.8113,-2052.57,439.705,-34.1573,-2205.61,261.461,247.794,-1738.23,283.194,12.3,-2293.3,134.831,283.872,-1807.57,645.389,-57.1052,-1993.97,573.247,183.013,-1691.37,44.6461,230.574,-1742.68,421.376,0,0,0,0,0,0,0,0,0,0,0,0
0.89,70.6396,-1995.3,892.033,164.867,-1984.95,894.234,159.235,-1548.06,35.1963,69.5603,-2327.44,157.574,-31.942,-2032.31,438.219,-33.6339,-2190.48,265.734,248.858,-1730.77,284.074,12.3219,-2282.28,142.373,285.162,-1794.68,647.686,-55.5994,-1975.9,570.907,183.075,-1690.04,44.4331,231.377,-1733.68,421.876,0,0,0,0,0,0,0,0,0,0,0,0
0.9,70.8825,-1982.49,892.722,165.446,-1972.36,896.14,158.128,-1547.15,33.3073,70.3194,-2313.25,168.087,-31.1823,-2011.16,436.595,-33.2467,-2174.05,270.04,249.925,-1723.97,284.868,12.3908,-2269.97,150.361,286.467,-1782,650.026,-54.1151,-1957.58,568.504,183.175,-1689.02,44.2932,232.192,-1725.39,422.311,0,0,0,0,0,0,0,0,0,0,0,0
0.91,71.2809,-1970.03,893.465,166.145,-1960.03,898.073,157.263,-1546.54,31.9422,71.051,-2297.75,178.87,-30.5211,-1989.21,434.918,-33.0097,-2156.31,274.328,250.955,-1717.88,285.548,12.5098,-2256.33,158.724,287.749,-1769.67,652.317,-52.6269,-1939.08,566.12,183.31,-1688.27,44.2187,233.018,-1717.8,422.683,0,0,0,0,0,0,0,0,0,0,0,0
0.92,71.8573,-1957.91,894.264,166.976,-1947.97,900.011,156.635,-1546.13,30.9844,71.7569,-2280.95,189.719,-29.9441,-1966.57,433.287,-32.9229,-2137.28,278.55,251.917,-1712.56,286.097,12.6855,-2241.33,167.349,288.982,-1757.84,654.469,-51.1085,-1920.49,563.847,183.473,-1687.75,44.2007,233.853,-1710.9,422.99,0,0,0,0,0,0,0,0,0,0,0,0
0.93,72.6252,-1946.15,895.121,167.951,-1936.17,901.933,156.223,-1545.88,30.3237,72.45,-2262.92,200.392,-29.4357,-1943.36,431.805,-32.971,-2117.02,282.667,252.791,-1708,286.506,12.9256,-2224.97,176.084,290.148,-1746.66,656.408,-49.5405,-1901.89,561.778,183.657,-1687.4,44.2308,234.695,-1704.68,423.233,0,0,0,0,0,0,0,0,0,0,0,0
0.94,73.5876,-1934.73,896.041,169.072,-1924.64,903.825,155.998,-1545.71,29.865,73.1448,-2243.75,210.631,-28.9796,-1919.69,430.576,-33.1239,-2095.65,286.656,253.57,-1704.16,286.782,13.2353,-2207.25,184.747,291.236,-1736.22,658.079,-47.9171,-1883.33,560.002,183.851,-1687.17,44.3017,235.543,-1699.09,423.414,138.064,-1734.65,17.7703,0,0,0,0,0,0,0,0,0
0.95,74.7361,-1923.65,897.026,170.333,-1913.38,905.674,155.925,-1545.58,29.532,73.8498,-2223.53,220.182,-28.5601,-1895.68,429.697,-33.3383,-2073.3,290.512,254.255,-1700.96,286.934,13.6108,-2188.23,193.143,292.247,-1726.58,659.454,-46.2506,-1864.86,558.591,184.044,-1687.04,44.4079,236.396,-1694.11,423.538,138.335,-1735.02,18.0041,0,0,0,0,0,0,0,0,0
