Frame number,453
First frame,1
Point frequency,100
Analog frequency,1000

Left_Foot Strike,0.25,1.3,2.35,3.4
Right_Foot Strike,0.77,1.83,2.88,3.94
Left_Foot Off,0.88,1.93,2.98,4.05
Right_Foot Off,1.4,2.45,3.51

Time,LANK,,,LPSI,,,RTIB,,,RASI,,,RANK,,,RKNE,,,RTOE,,,LASI,,,LHEE,,,RHEE,,,LTOE,,,LTIB,,,LTHI,,,RTHI,,,LKNE,,,RPSI,,
s,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3.14,244.593,-922.202,216.291,162.836,-978.443,921.276,-22.5299,-1094.11,309.988,7.95382,-1182.21,904.875,57.0743,-1035.14,61.2306,1.6721,-1128.94,440.964,66.26,-1184.84,34.184,254.815,-1164.6,914.525,177.197,-870.527,218.912,116.122,-985.506,29.5151,253.359,-1000.31,84.7152,314.659,-1063.19,340.606,312.625,-1188.55,586.791,-37.1185,-1133.09,663.774,311.262,-1213.36,474.432,82.1728,-984.96,924.429
3.15,244.418,-951.589,206.926,163.997,-989.635,921.892,-22.3672,-1095.43,310.42,6.79004,-1192.19,904.414,57.3144,-1035.54,61.7244,1.82693,-1131.5,440.822,66.3046,-1185.07,34.0957,253.914,-1176.23,915.903,177.044,-899.495,206.218,116.391,-985.851,30.2692,254.32,-1037.04,80.763,314.344,-1087.55,337.165,312.436,-1205.58,589.766,-36.5561,-1139.36,663.55,310.633,-1232.56,477.655,83.1618,-995.479,924.946
3.16,244.233,-981.647,196.657,165.13,-1000.74,922.22,-22.2389,-1096.82,310.867,5.72947,-1202.13,903.778,57.5763,-1035.94,62.2382,1.97364,-1134.16,440.683,66.322,-1185.27,33.9936,253.121,-1187.85,916.937,176.856,-929.454,192.487,116.704,-986.221,31.0583,255.39,-1074.27,76.4047,314.163,-1112.07,332.8,312.243,-1222.15,592.384,-36.0439,-1145.66,663.3,309.972,-1251.21,480.463,84.2015,-1005.98,925.284
3.17,244.107,-1012.43,185.583,166.246,-1011.75,922.272,-22.1204,-1098.32,311.319,4.78184,-1212.05,902.979,57.8689,-1036.3,62.7675,2.12515,-1136.96,440.543,66.3129,-1185.45,33.8786,252.442,-1199.46,917.617,176.727,-960.436,177.855,117.071,-986.601,31.8558,256.51,-1112.03,71.7173,314.108,-1136.73,327.618,312.042,-1238.23,594.637,-35.5833,-1152.04,663.026,309.268,-1269.22,482.805,85.2859,-1016.46,925.447
3.18,244.115,-1044,173.822,167.365,-1022.7,922.073,-21.9867,-1099.95,311.772,3.95555,-1221.97,902.028,58.1967,-1036.62,63.3185,2.29403,-1139.94,440.395,66.2812,-1185.6,33.753,251.885,-1211.07,917.944,176.757,-992.475,162.479,117.504,-986.973,32.6471,257.628,-1150.35,66.8086,314.164,-1161.54,321.745,311.832,-1253.81,596.52,-35.1723,-1158.5,662.733,308.514,-1286.51,484.633,86.4104,-1026.95,925.442
3.19,244.319,-1076.42,161.512,168.505,-1033.6,921.65,-21.8169,-1101.75,312.222,3.25747,-1231.91,900.94,58.5566,-1036.89,63.9094,2.49048,-1143.13,440.235,66.2333,-1185.73,33.6206,251.453,-1222.7,917.924,177.041,-1025.61,146.544,118.01,-987.318,33.4392,258.691,-1189.27,61.8186,314.319,-1186.46,315.327,311.606,-1268.89,598.026,-34.8064,-1165.08,662.421,307.706,-1303,485.905,87.5726,-1037.45,925.275
3.2,244.775,-1109.77,148.824,169.684,-1044.49,921.041,-21.5968,-1103.75,312.668,2.6927,-1241.89,899.73,58.9386,-1037.14,64.5677,2.72038,-1146.57,440.058,66.177,-1185.83,33.4861,251.147,-1234.34,917.568,177.668,-1059.89,130.277,118.581,-987.626,34.2639,259.659,-1228.81,56.926,314.564,-1211.46,308.523,311.351,-1283.42,599.127,-34.4786,-1171.8,662.093,306.845,-1318.57,486.58,88.7713,-1047.98,924.959
3.21,245.531,-1144.12,135.978,170.908,-1055.41,920.286,-21.3209,-1105.97,313.11,2.26454,-1251.92,898.413,59.327,-1037.36,65.3221,2.98419,-1150.29,439.863,66.1211,-1185.93,33.3537,250.968,-1246.02,916.893,178.707,-1095.35,113.944,119.194,-987.893,35.1695,260.5,-1268.97,52.3601,314.893,-1236.49,301.51,311.042,-1297.37,599.765,-34.1799,-1178.69,661.748,305.937,-1333.15,486.629,90.007,-1058.55,924.504
3.22,246.621,-1179.51,123.254,172.175,-1066.38,919.428,-20.9932,-1108.44,313.551,1.97454,-1262.04,897.007,59.7028,-1037.6,66.1947,3.27719,-1154.28,439.653,66.0748,-1186.02,33.2264,250.913,-1257.74,915.924,180.204,-1132.02,97.854,119.812,-988.125,36.2071,261.201,-1309.72,48.4063,315.304,-1261.47,294.475,310.649,-1310.67,599.858,-33.9,-1185.75,661.386,304.993,-1346.67,486.033,91.2809,-1069.19,923.921
3.23,248.064,-1215.95,110.987,173.474,-1077.45,918.502,-20.6249,-1111.15,313.996,1.82256,-1272.25,895.527,60.0476,-1037.88,67.195,3.59136,-1158.58,439.434,66.045,-1186.1,33.106,250.98,-1269.51,914.687,182.171,-1169.87,82.3517,120.395,-988.337,37.4175,261.754,-1350.97,45.4014,315.799,-1286.34,287.618,310.154,-1323.21,599.317,-33.6275,-1193.01,661.006,304.029,-1359.1,484.788,92.5954,-1079.9,923.225
3.24,249.849,-1253.36,99.5565,174.791,-1088.63,917.531,-20.2307,-1114.13,314.455,1.80708,-1282.57,893.988,60.347,-1038.22,68.3203,3.9174,-1163.17,439.216,66.0355,-1186.2,32.9941,251.165,-1281.34,913.211,184.59,-1208.82,67.8044,120.906,-988.547,38.8272,262.158,-1392.56,43.7108,316.375,-1311,281.137,309.566,-1334.89,598.068,-33.3512,-1200.48,660.608,303.064,-1370.45,482.917,93.9528,-1090.7,922.426
3.25,251.927,-1291.56,89.3577,176.115,-1099.96,916.524,-19.8253,-1117.35,314.941,1.92537,-1293.04,892.405,60.5919,-1038.65,69.562,4.2469,-1168.05,439.011,66.0467,-1186.29,32.8926,251.465,-1293.25,911.53,187.398,-1248.68,54.5801,121.317,-988.777,40.4511,262.413,-1434.25,43.6875,317.029,-1335.36,275.221,308.934,-1345.57,596.072,-33.0602,-1208.16,660.192,302.126,-1380.8,480.471,95.3559,-1101.62,921.537
3.26,254.211,-1330.23,80.7583,177.44,-1111.48,915.475,-19.4227,-1120.81,315.47,2.17388,-1303.65,890.789,60.7781,-1039.18,70.9148,4.57429,-1173.23,438.828,66.0761,-1186.39,32.8032,251.877,-1305.24,909.68,190.486,-1289.14,43.0146,121.621,-989.046,42.2985,262.532,-1475.72,45.6136,317.751,-1359.29,270.039,308.342,-1355.17,593.332,-32.7435,-1216.08,659.757,301.251,-1390.3,477.542,96.8074,-1112.66,920.57
3.27,256.576,-1368.92,74.0436,178.771,-1123.21,914.371,-19.0371,-1124.52,316.053,2.54855,-1314.43,889.154,60.9029,-1039.82,72.3843,4.89783,-1178.7,438.669,66.1181,-1186.49,32.726,252.397,-1317.31,907.699,193.694,-1329.75,33.3724,121.815,-989.373,44.3776,262.537,-1516.53,49.6253,318.522,-1382.68,265.713,307.907,-1363.66,589.891,-32.3908,-1224.23,659.3,300.479,-1399.16,474.252,98.3098,-1123.85,919.536
3.28,258.872,-1407.03,69.3646,180.122,-1135.14,913.191,-18.6834,-1128.49,316.697,3.04512,-1325.4,887.508,60.9595,-1040.57,73.9876,5.2189,-1184.46,438.532,66.1632,-1186.6,32.6579,253.022,-1329.47,905.626,196.817,-1369.91,25.8058,121.899,-989.77,46.6944,262.456,-1556.15,55.6354,319.317,-1405.38,262.307,307.774,-1371.13,585.853,-31.9936,-1232.62,658.82,299.849,-1407.66,470.753,99.8653,-1135.19,918.448
3.29,260.941,-1443.82,66.6888,181.511,-1147.28,911.924,-18.3768,-1132.74,317.401,3.65954,-1336.55,885.863,60.9348,-1041.44,75.7457,5.53989,-1190.54,438.411,66.1977,-1186.71,32.5917,253.751,-1341.72,903.503,199.625,-1408.88,20.3184,121.861,-990.247,49.251,262.31,-1593.94,63.288,320.101,-1427.22,259.809,308.09,-1377.85,581.396,-31.5465,-1241.28,658.316,299.395,-1416.14,467.216,101.476,-1146.71,917.317
3.3,262.637,-1478.5,65.7723,182.958,-1159.58,910.568,-18.1321,-1137.31,318.158,4.38821,-1347.91,884.227,60.8075,-1042.42,77.6761,5.86247,-1196.94,438.295,66.2077,-1186.83,32.5188,254.581,-1354.08,901.372,201.894,-1445.83,16.747,121.678,-990.804,52.0458,262.119,-1629.22,71.9628,320.839,-1448.05,258.129,308.973,-1384.26,576.772,-31.0462,-1250.21,657.785,299.142,-1424.93,463.817,103.143,-1158.4,916.155
3.31,263.852,-1510.3,66.1761,184.48,-1172,909.133,-17.9639,-1142.24,318.956,5.2282,-1359.46,882.61,60.5472,-1043.52,79.7898,6.18638,-1203.68,438.17,66.1828,-1186.98,32.4331,255.51,-1366.53,899.277,203.45,-1479.88,14.7699,121.316,-991.438,55.077,261.89,-1661.34,80.8315,321.492,-1467.73,257.107,310.461,-1391.01,572.294,-30.4874,-1259.43,657.225,299.094,-1434.34,460.721,104.868,-1170.29,914.974
3.32,264.531,-1538.54,67.3304,186.084,-1184.48,907.639,-17.8849,-1147.54,319.779,6.17727,-1371.23,881.022,60.117,-1044.74,82.0933,6.50912,-1210.82,438.023,66.1179,-1187.15,32.3346,256.538,-1379.1,897.262,204.201,-1510.22,13.949,120.739,-992.146,58.3454,261.622,-1689.7,88.9577,322.024,-1486.13,256.534,312.47,-1398.81,568.308,-29.8605,-1268.96,656.627,299.236,-1444.64,458.06,106.651,-1182.36,913.785
3.33,264.682,-1562.69,68.6302,187.767,-1196.99,906.112,-17.9035,-1153.27,320.611,7.23382,-1383.2,879.472,59.4824,-1046.1,84.5915,6.82501,-1218.37,437.837,66.0112,-1187.35,32.2298,257.661,-1391.77,895.367,204.166,-1536.19,13.7987,119.917,-992.931,61.8578,261.291,-1713.89,95.433,322.403,-1503.19,256.185,314.782,-1408.33,565.146,-29.1508,-1278.8,655.985,299.533,-1455.99,455.929,108.491,-1194.64,912.603
3.34,264.368,-1582.54,69.546,189.518,-1209.51,904.588,-18.0204,-1159.43,321.439,8.39666,-1395.37,877.971,58.6231,-1047.61,87.2901,7.12375,-1226.41,437.598,65.8625,-1187.61,32.1288,258.879,-1404.55,893.634,203.479,-1557.38,13.8656,118.842,-993.806,65.6301,260.866,-1733.75,99.5311,322.611,-1518.9,255.853,317.075,-1420.05,563.059,-28.3451,-1288.97,655.288,299.94,-1468.44,454.372,110.386,-1207.11,911.441
3.35,263.685,-1598.14,69.7164,191.322,-1222.07,903.105,-18.2275,-1166.04,322.258,9.66475,-1407.73,876.53,57.5449,-1049.31,90.1999,7.38963,-1234.99,437.29,65.6718,-1187.92,32.0388,260.187,-1417.46,892.098,202.35,-1573.73,13.8031,117.536,-994.808,69.6909,260.315,-1749.37,100.845,322.65,-1533.33,255.382,318.99,-1434.07,562.15,-27.4394,-1299.5,654.536,300.41,-1481.93,453.381,112.334,-1219.76,910.311
3.36,262.742,-1609.87,68.9889,193.174,-1234.71,901.704,-18.5083,-1173.12,323.073,11.0367,-1420.27,875.162,56.2873,-1051.25,93.3379,7.60163,-1244.18,436.9,65.4403,-1188.3,31.9588,261.582,-1430.49,890.789,201.013,-1585.5,13.4238,116.06,-996.003,74.0844,259.622,-1761.16,99.3468,322.546,-1546.63,254.688,320.229,-1450.12,562.332,-26.4433,-1310.41,653.731,300.908,-1496.3,452.899,114.331,-1232.6,909.229
3.37,261.652,-1618.33,67.4108,195.072,-1247.48,900.425,-18.8413,-1180.68,323.91,12.5106,-1432.97,873.88,54.9245,-1053.47,96.7288,7.7346,-1254.06,436.415,65.1731,-1188.74,31.8754,263.056,-1443.64,889.73,199.676,-1593.28,12.7168,114.52,-997.495,78.8704,258.785,-1769.75,95.3397,322.352,-1559,253.757,320.643,-1467.55,563.332,-25.3792,-1321.74,652.888,301.418,-1511.3,452.831,116.371,-1245.6,908.207
3.38,260.531,-1624.31,65.1822,197.025,-1260.43,899.308,-19.2049,-1188.74,324.808,14.0835,-1445.81,872.696,53.5546,-1056.06,100.407,7.76066,-1264.71,435.825,64.8819,-1189.25,31.7639,264.602,-1456.91,888.932,198.507,-1597.88,11.8251,113.051,-999.432,84.1237,257.814,-1775.91,89.3418,322.135,-1570.69,252.633,320.281,-1485.55,564.768,-24.2765,-1333.53,652.025,301.946,-1526.66,453.058,118.448,-1258.75,907.259
3.39,259.499,-1628.65,62.5903,199.048,-1273.6,898.394,-19.5811,-1197.35,325.822,15.7515,-1458.78,871.625,52.2833,-1059.12,104.419,7.65109,-1276.23,435.122,64.587,-1189.79,31.5917,266.213,-1470.3,888.402,197.627,-1600.22,10.9878,111.8,-1002,89.9302,256.718,-1780.45,81.9607,321.967,-1581.91,251.396,319.379,-1503.33,566.244,-23.1648,-1345.83,651.161,302.516,-1542.09,453.461,120.555,-1272.01,906.397
3.4,258.678,-1632.14,59.94,201.159,-1287.02,897.723,-19.9572,-1206.55,327.009,17.5098,-1471.83,870.679,51.2057,-1062.75,108.821,7.37925,-1288.7,434.3,64.3163,-1190.36,31.3284,267.88,-1483.77,888.135,197.121,-1601.21,10.4617,110.9,-1005.41,96.3784,255.524,-1784.08,73.805,321.912,-1592.86,250.145,318.295,-1520.25,567.437,-22.0694,-1358.65,650.309,303.165,-1557.36,453.93,122.681,-1285.38,905.632
3.41,258.166,-1635.39,57.4927,203.368,-1300.66,897.332,-20.3295,-1216.43,328.418,19.3527,-1484.95,869.872,50.3899,-1067.09,113.673,6.92459,-1302.2,433.356,64.1037,-1190.92,30.9596,269.595,-1497.32,888.117,197.026,-1601.61,10.4409,110.443,-1009.89,103.551,254.278,-1787.39,65.4195,322.018,-1603.64,248.974,317.416,-1535.91,568.152,-21.0105,-1372.04,649.478,303.928,-1572.25,454.383,124.816,-1298.8,904.972
3.42,258.015,-1638.78,55.4315,205.674,-1314.49,897.247,-20.7069,-1227.1,330.079,21.2732,-1498.1,869.216,49.867,-1072.28,119.036,6.27655,-1316.79,432.29,63.9857,-1191.49,30.504,271.349,-1510.91,888.33,197.322,-1601.96,10.9966,110.471,-1015.65,111.516,253.045,-1790.75,57.2469,322.314,-1614.27,247.951,317.061,-1550.19,568.347,-20.0031,-1386,648.669,304.835,-1586.63,454.765,126.947,-1312.26,904.424
3.43,258.192,-1642.39,53.8569,208.053,-1328.45,897.477,-21.1114,-1238.67,331.989,23.2633,-1511.25,868.721,49.632,-1078.48,124.957,5.43789,-1332.51,431.11,63.9954,-1192.09,30.0319,273.138,-1524.5,888.752,197.93,-1602.56,12.0596,110.971,-1022.9,120.315,251.884,-1794.29,49.6047,322.798,-1624.67,247.107,317.408,-1563.23,568.116,-19.0543,-1400.53,647.875,305.895,-1600.39,455.05,129.063,-1325.71,903.992
3.44,258.584,-1646.07,52.8086,210.463,-1342.42,898.001,-21.5712,-1251.32,334.108,25.3134,-1524.36,868.397,49.652,-1085.83,131.469,4.42704,-1349.38,429.828,64.1536,-1192.83,29.6787,274.954,-1538.05,889.357,198.725,-1603.46,13.4548,111.881,-1031.76,129.959,250.834,-1797.99,42.6745,323.443,-1634.68,246.429,318.47,-1575.33,567.642,-18.1624,-1415.61,647.084,307.097,-1613.5,455.228,131.15,-1339.1,903.676
3.45,259.031,-1649.54,52.2871,212.848,-1356.32,898.767,-22.113,-1265.18,336.364,27.4121,-1537.41,868.253,49.8797,-1094.47,138.581,3.27828,-1367.39,428.466,64.4587,-1193.84,29.6458,276.792,-1551.53,890.119,199.565,-1604.59,14.9662,113.107,-1042.31,140.411,249.906,-1801.72,36.5261,324.197,-1644.09,245.876,320.115,-1586.86,567.129,-17.3182,-1431.21,646.288,308.41,-1625.93,455.3,133.193,-1352.42,903.475
3.46,259.391,-1652.54,52.2554,215.15,-1370.04,899.701,-22.7534,-1280.37,338.658,29.5463,-1550.37,868.299,50.2683,-1104.49,146.276,2.03967,-1386.49,427.059,64.8788,-1195.36,30.1815,278.645,-1564.9,891.01,200.331,-1605.78,16.3981,114.537,-1054.56,151.582,249.098,-1805.34,31.1721,324.997,-1652.67,245.396,322.134,-1598.13,566.744,-16.5094,-1447.26,645.487,309.789,-1637.66,455.271,135.179,-1365.62,903.386
3.47,259.587,-1654.92,52.6283,217.322,-1383.49,900.715,-23.4921,-1296.97,340.887,31.7007,-1563.2,868.543,50.784,-1115.97,154.501,0.768763,-1406.6,425.656,65.3488,-1197.68,31.5384,280.507,-1578.11,892.008,200.95,-1606.88,17.6117,116.067,-1068.45,163.328,248.403,-1808.73,26.6043,325.783,-1660.24,244.94,324.306,-1609.3,566.583,-15.7223,-1463.7,644.699,311.187,-1648.68,455.149,137.097,-1378.67,903.404
3.48,259.609,-1656.63,53.2724,219.332,-1396.6,901.722,-24.3098,-1314.99,342.964,33.8588,-1575.89,868.992,51.412,-1128.91,163.17,-0.473657,-1427.63,424.322,65.7794,-1201.15,33.9157,282.371,-1591.14,893.088,201.393,-1607.77,18.5369,117.625,-1083.89,175.439,247.816,-1811.79,22.8026,326.511,-1666.7,244.485,326.444,-1620.38,566.666,-14.942,-1480.44,643.957,312.563,-1658.99,454.945,138.934,-1391.54,903.526
3.49,259.497,-1657.77,54.0316,221.172,-1409.35,902.655,-25.1709,-1334.39,344.835,36.0036,-1588.42,869.655,52.1548,-1143.31,172.153,-1.62957,-1449.45,423.132,66.0765,-1206.13,37.4035,284.227,-1603.96,894.229,201.67,-1608.42,19.1666,119.184,-1100.75,187.648,247.329,-1814.47,19.7368,327.161,-1672.05,244.024,328.418,-1631.22,566.959,-14.1532,-1497.4,643.312,313.881,-1668.57,454.673,140.68,-1404.21,903.748
3.5,259.301,-1658.47,54.7665,222.853,-1421.72,903.477,-26.0284,-1355.04,346.493,38.1191,-1600.79,870.539,53.0213,-1159.15,181.278,-2.64846,-1471.92,422.17,66.1621,-1212.99,41.9502,286.069,-1616.54,895.411,201.808,-1608.82,19.5398,120.749,-1118.89,199.636,246.937,-1816.72,17.3673,327.732,-1676.38,243.566,330.16,-1641.66,567.391,-13.3424,-1514.49,642.819,315.113,-1677.43,454.342,142.326,-1416.68,904.068
3.51,259.067,-1658.86,55.3814,224.4,-1433.72,904.188,-26.8275,-1376.79,347.98,40.1914,-1612.98,871.649,54.0141,-1176.33,190.337,-3.49086,-1494.9,421.517,65.9941,-1222.05,47.3684,287.89,-1628.88,896.616,201.845,-1609.01,19.7209,122.343,-1138.16,211.06,246.631,-1818.52,15.6472,328.235,-1679.86,243.122,331.641,-1651.55,567.873,-12.5017,-1531.64,642.542,316.238,-1685.58,453.959,143.865,-1428.93,904.485
3.52,258.829,-1659.08,55.8305,225.837,-1445.38,904.825,-27.5105,-1399.45,349.378,42.21,-1625.01,872.987,55.1175,-1194.79,199.092,-4.12994,-1518.24,421.25,65.5778,-1233.55,53.3689,289.684,-1640.97,897.829,201.819,-1609.05,19.7802,123.973,-1158.39,221.588,246.406,-1819.87,14.5227,328.689,-1682.68,242.701,332.869,-1660.79,568.314,-11.6302,-1548.78,642.539,317.24,-1693.05,453.526,145.289,-1440.97,904.999
3.53,258.611,-1659.23,56.1112,227.184,-1456.74,905.452,-28.022,-1422.8,350.791,44.1684,-1636.87,874.554,56.2926,-1214.41,207.301,-4.55112,-1541.8,421.429,64.9645,-1247.66,59.6097,291.447,-1652.8,899.035,201.761,-1608.99,19.781,125.608,-1179.4,230.931,246.253,-1820.77,13.9346,329.112,-1685.06,242.309,333.866,-1669.38,568.644,-10.7346,-1565.86,642.861,318.11,-1699.88,453.042,146.593,-1452.8,905.611
3.54,258.422,-1659.37,56.2516,228.442,-1467.82,906.147,-28.3157,-1446.62,352.325,46.0649,-1648.58,876.342,57.4794,-1235.09,214.73,-4.75077,-1565.46,422.098,64.2385,-1264.43,65.7462,293.178,-1664.37,900.222,201.697,-1608.9,19.7713,127.176,-1201,238.876,246.167,-1821.27,13.8198,329.514,-1687.18,241.947,334.665,-1677.38,568.825,-9.82869,-1582.84,643.543,318.844,-1706.12,452.511,147.77,-1464.43,906.32
3.55,258.265,-1659.54,56.2959,229.595,-1478.7,906.979,-28.3598,-1470.73,354.064,47.9024,-1660.15,878.339,58.6067,-1256.72,221.17,-4.73498,-1589.09,423.281,63.4953,-1283.86,71.4683,294.878,-1675.71,901.378,201.642,-1608.8,19.7825,128.583,-1223.03,245.285,246.139,-1821.39,14.1121,329.902,-1689.19,241.616,335.3,-1684.88,568.849,-8.93041,-1599.72,644.608,319.445,-1711.83,451.939,148.814,-1475.89,907.126
3.56,258.137,-1659.75,56.2911,230.613,-1489.44,907.985,-28.1395,-1494.94,356.056,49.6872,-1671.61,880.527,59.6068,-1279.19,226.448,-4.51784,-1612.59,424.981,62.821,-1305.82,76.5236,296.549,-1686.8,902.492,201.604,-1608.72,19.8311,129.739,-1245.36,250.086,246.163,-1821.19,14.7437,330.273,-1691.19,241.313,335.803,-1691.97,568.742,-8.05809,-1616.49,646.056,319.924,-1717.07,451.34,149.719,-1487.18,908.028
3.57,258.029,-1659.99,56.2779,231.471,-1500.09,909.163,-27.6575,-1519.1,358.301,51.4286,-1682.98,882.881,60.4306,-1302.4,230.432,-4.11909,-1635.87,427.179,62.2782,-1330.11,80.7266,298.196,-1697.68,903.556,201.583,-1608.68,19.9224,130.585,-1267.9,253.252,246.232,-1820.72,15.6464,330.616,-1693.2,241.039,336.203,-1698.74,568.549,-7.22731,-1633.14,647.876,320.299,-1721.89,450.735,150.477,-1498.33,909.019
3.58,257.927,-1660.24,56.2864,232.146,-1510.69,910.481,-26.9329,-1543.11,360.752,53.137,-1694.28,885.369,61.0569,-1326.24,233.035,-3.56147,-1658.86,429.841,61.9004,-1356.46,83.9594,299.825,-1708.35,904.559,201.573,-1608.67,20.0542,131.108,-1290.63,254.78,246.338,-1820.04,16.7527,330.916,-1695.21,240.79,336.521,-1705.23,568.323,-6.45071,-1649.68,650.042,320.587,-1726.35,450.143,151.083,-1509.35,910.093
3.59,257.822,-1660.48,56.3352,232.626,-1521.26,911.893,-26.0004,-1566.89,363.328,54.8225,-1705.53,887.956,61.496,-1350.64,234.216,-2.86838,-1681.5,432.913,61.6936,-1384.55,86.1687,301.439,-1718.82,905.492,201.568,-1608.7,20.2213,131.341,-1313.56,254.679,246.475,-1819.23,17.9972,331.154,-1697.17,240.558,336.769,-1711.45,568.103,-5.73802,-1666.1,652.517,320.807,-1730.49,449.582,151.531,-1520.27,911.24
3.6,257.707,-1660.72,56.4334,232.9,-1531.79,913.349,-24.9061,-1590.39,365.923,56.4936,-1716.74,890.598,61.786,-1375.52,233.974,-2.06205,-1703.74,436.329,61.6339,-1414.12,87.364,303.043,-1729.11,906.346,201.563,-1608.75,20.4188,131.357,-1336.74,252.961,246.637,-1818.33,19.3177,331.315,-1699,240.339,336.947,-1717.38,567.919,-5.09551,-1682.42,655.256,320.977,-1734.34,449.064,151.816,-1531.09,912.448
3.61,257.579,-1660.94,56.5832,232.957,-1542.26,914.799,-23.7014,-1613.58,368.418,58.1556,-1727.93,893.25,61.9828,-1400.85,232.345,-1.16262,-1725.54,440.013,61.6686,-1444.92,87.6097,304.638,-1739.24,907.109,201.549,-1608.83,20.6447,131.249,-1360.25,249.642,246.817,-1817.42,20.6564,331.392,-1700.68,240.13,337.058,-1723.01,567.788,-4.52586,-1698.6,658.212,321.107,-1737.92,448.595,151.933,-1541.84,913.707
3.62,257.442,-1661.13,56.7805,232.786,-1552.64,916.197,-22.4376,-1636.45,370.689,59.8106,-1739.11,895.865,62.1489,-1426.59,229.384,-0.187313,-1746.88,443.881,61.7278,-1476.77,87.0068,306.223,-1749.21,907.769,201.518,-1608.92,20.9001,131.115,-1384.2,244.746,247.009,-1816.55,21.9614,331.394,-1702.17,239.936,337.107,-1728.34,567.72,-4.02859,-1714.66,661.328,321.205,-1741.27,448.176,151.88,-1552.53,915.003
3.63,257.3,-1661.29,57.0158,232.382,-1562.94,917.501,-21.1602,-1658.99,372.612,61.4564,-1750.29,898.396,62.3422,-1452.75,225.159,0.850222,-1767.71,447.844,61.7388,-1509.55,85.6703,307.796,-1759.06,908.314,201.459,-1609.02,21.1905,131.045,-1408.69,238.312,247.208,-1815.78,23.1874,331.331,-1703.49,239.766,337.11,-1733.41,567.717,-3.60055,-1730.56,664.548,321.274,-1744.42,447.803,151.654,-1563.15,916.328
3.64,257.158,-1661.42,57.2754,231.75,-1573.17,918.676,-19.9057,-1681.22,374.078,63.087,-1761.48,900.795,62.608,-1479.35,219.745,1.94024,-1788.03,451.811,61.6422,-1543.14,83.7118,309.351,-1768.79,908.732,201.357,-1609.12,21.5256,131.107,-1433.85,230.406,247.407,-1815.14,24.2976,331.22,-1704.68,239.633,337.081,-1738.27,567.772,-3.23643,-1746.29,667.811,321.319,-1747.39,447.471,151.253,-1573.72,917.672
3.65,257.014,-1661.53,57.545,230.919,-1583.35,919.696,-18.7023,-1703.15,374.993,64.693,-1772.68,903.019,62.9725,-1506.44,213.214,3.07664,-1807.81,455.695,61.4022,-1577.46,81.23,310.88,-1778.41,909.009,201.198,-1609.23,21.9191,131.345,-1459.76,221.118,247.602,-1814.67,25.2644,331.08,-1705.76,239.551,337.037,-1743.01,567.87,-2.92927,-1761.82,671.055,321.344,-1750.23,447.174,150.676,-1584.24,919.028
3.66,256.861,-1661.61,57.817,229.932,-1593.5,920.547,-17.5716,-1724.81,375.293,66.2624,-1783.88,905.026,63.4389,-1534.05,205.647,4.25633,-1827.02,459.408,61.0094,-1612.43,78.3082,312.373,-1787.96,909.135,200.967,-1609.33,22.3837,131.765,-1486.53,210.563,247.789,-1814.39,26.0708,330.926,-1706.8,239.538,336.989,-1747.68,567.984,-2.67093,-1777.14,674.216,321.354,-1752.96,446.906,149.923,-1594.72,920.392
3.67,256.694,-1661.68,58.0943,228.848,-1603.66,921.224,-16.5274,-1746.22,374.94,67.7814,-1795.1,906.781,63.9864,-1562.25,197.133,5.4787,-1845.63,462.871,60.4752,-1647.97,75.0196,313.82,-1797.43,909.101,200.661,-1609.43,22.9229,132.34,-1514.23,198.88,247.963,-1814.28,26.7116,330.772,-1707.83,239.612,336.938,-1752.35,568.081,-2.45265,-1792.22,677.231,321.354,-1755.63,446.661,148.992,-1605.15,921.763
3.68,256.507,-1661.74,58.3894,227.728,-1613.83,921.732,-15.5744,-1767.41,373.929,69.235,-1806.32,908.253,64.5735,-1591.09,187.777,6.74422,-1863.61,466.01,59.8217,-1684.02,71.4392,315.207,-1806.85,908.899,200.289,-1609.54,23.527,133.012,-1542.92,186.226,248.12,-1814.35,27.1949,330.624,-1708.87,239.789,336.877,-1757.05,568.118,-2.26551,-1807.03,680.038,321.348,-1758.25,446.435,147.883,-1615.54,923.137
3.69,256.302,-1661.81,58.7195,226.628,-1624.03,922.079,-14.7086,-1788.37,372.278,70.6087,-1817.54,909.418,65.145,-1620.62,177.697,8.05271,-1880.92,468.758,59.072,-1720.51,67.6554,316.524,-1816.24,908.527,199.873,-1609.64,24.1727,133.706,-1572.62,172.778,248.258,-1814.56,27.5409,330.485,-1709.96,240.083,336.786,-1761.79,568.046,-2.10093,-1821.55,682.575,321.337,-1760.85,446.223,146.597,-1625.88,924.515
